"","line","root","cell_type","value"
"1949","ABRE_ABI1",4,"stele",-0.365129362434031
"1950","ABRE_ABI1",4,"stele",-0.410838695779238
"1951","ABRE_ABI1",4,"stele",-0.353100590501082
"1952","ABRE_ABI1",4,"stele",-0.499851608083063
"1953","ABRE_ABI1",4,"stele",-0.499851608083063
"1954","ABRE_ABI1",4,"stele",-0.472586391701711
"1955","ABRE_ABI1",4,"stele",-0.372346625593801
"1956","ABRE_ABI1",4,"stele",-0.551174368330313
"1957","ABRE_ABI1",4,"stele",-0.541551350783954
"1958","ABRE_ABI1",4,"stele",-0.438905830289453
"1959","ABRE_ABI1",4,"stele",-0.475794064217164
"1960","ABRE_ABI1",4,"stele",-0.49423818118102
"1961","ABRE_ABI1",4,"stele",-0.410838695779238
"1962","ABRE_ABI1",4,"stele",-0.389988824428793
"1963","ABRE_ABI1",4,"stele",-0.513484216273739
"1964","ABRE_ABI1",4,"stele",-0.448528847835813
"1965","ABRE_ABI1",4,"stele",-0.551976286459177
"1966","ABRE_ABI1",4,"stele",-0.48942667240784
"1967","ABRE_ABI1",4,"stele",-0.438905830289453
"1968","ABRE_ABI1",4,"stele",-0.444519257191496
"1969","ABRE_ABI1",4,"stele",-0.414046368294691
"1970","ABRE_ABI1",4,"stele",-0.527918742593278
"1971","ABRE_ABI1",4,"stele",-0.472586391701711
"1972","ABRE_ABI1",4,"stele",-0.493436263052157
"1973","ABRE_ABI1",4,"stele",-0.403621432619469
"1974","ABRE_ABI1",4,"stele",-0.453340356608992
"1975","ABRE_ABI1",4,"stele",-0.55518395897463
"1976","ABRE_ABI1",4,"stele",-0.527116824464415
"1977","ABRE_ABI1",4,"stele",-0.429282812743094
"1978","ABRE_ABI1",4,"stele",-0.528720660722141
"1979","ABRE_ABI1",4,"stele",-0.473388309830575
"1980","ABRE_ABI1",4,"stele",-0.563203140263262
"1981","ABRE_ABI1",4,"stele",-0.604902882964153
"1982","ABRE_ABI1",4,"stele",-0.483813245505797
"1983","ABRE_ABI1",4,"stele",-0.474992146088301
"1984","ABRE_ABI1",4,"stele",-0.559193549618946
"1985","ABRE_ABI1",4,"stele",-0.44532117532036
"1986","ABRE_ABI1",4,"stele",-0.525512988206688
"1987","ABRE_ABI1",4,"stele",-0.558391631490083
"1988","ABRE_ABI1",4,"stele",-0.502257362469653
"1989","ABRE_ABI1",4,"stele",-0.506266953113969
"1990","ABRE_ABI1",4,"stele",-0.501455444340789
"1991","ABRE_ABI1",4,"stele",-0.54796669581486
"1992","ABRE_ABI1",4,"stele",-0.576835748453938
"1993","ABRE_ABI1",4,"stele",-0.559193549618946
"1994","ABRE_ABI1",4,"stele",-0.556787795232356
"1995","ABRE_ABI1",4,"stele",-0.539145596397364
"1996","ABRE_ABI1",4,"stele",-0.534334087624184
"1997","ABRE_ABI1",4,"stele",-0.527116824464415
"1998","ABRE_ABI1",4,"stele",-0.555985877103493
"1999","ABRE_ABI1",4,"stele",-0.547164777685997
"2000","ABRE_ABI1",4,"stele",-0.578439584711665
"2001","ABRE_ABI1",4,"stele",-0.596883701675521
"2002","ABRE_ABI1",4,"stele",-0.61131822799506
"2003","ABRE_ABI1",4,"stele",-0.535937923881911
"2004","ABRE_ABI1",4,"stele",-0.572826157809622
"2005","ABRE_ABI1",4,"stele",-0.522305315691235
"2006","ABRE_ABI1",4,"stele",-0.6016952104487
"2007","ABRE_ABI1",4,"stele",-0.612120146123923
"2008","ABRE_ABI1",4,"stele",-0.582449175355981
"2009","ABRE_ABI1",4,"stele",-0.55037245020145
"2010","ABRE_ABI1",4,"stele",-0.612120146123923
"2011","ABRE_ABI1",4,"stele",-0.588062602258024
"2012","ABRE_ABI1",4,"stele",-0.612120146123923
"2013","ABRE_ABI1",4,"stele",-0.511078461887149
"2014","ABRE_ABI1",4,"stele",-0.580043420969391
"2015","ABRE_ABI1",4,"stele",-0.575231912196212
"2016","ABRE_ABI1",4,"stele",-0.510276543758286
"2017","ABRE_ABI1",4,"stele",-0.596081783546657
"2018","ABRE_ABI1",4,"stele",-0.607308637350743
"2019","ABRE_ABI1",4,"stele",-0.578439584711665
"2020","ABRE_ABI1",4,"stele",-0.563203140263262
"2021","ABRE_ABI1",4,"stele",-0.620941245541419
"2022","ABRE_ABI1",4,"stele",-0.588864520386888
"2023","ABRE_ABI1",4,"stele",-0.612120146123923
"2024","ABRE_ABI1",4,"stele",-0.60410096483529
"2025","ABRE_ABI1",4,"stele",-0.574429994067349
"2026","ABRE_ABI1",4,"stele",-0.596081783546657
"2027","ABRE_ABI1",4,"stele",-0.629762344958915
"2028","ABRE_ABI1",4,"stele",-0.60891247360847
"2029","ABRE_ABI1",4,"stele",-0.622545081799146
"2030","ABRE_ABI1",4,"stele",-0.593676029160067
"2031","ABRE_ABI1",4,"stele",-0.612922064252786
"2032","ABRE_ABI1",4,"stele",-0.579241502840528
"2033","ABRE_ABI1",4,"stele",-0.621743163670282
"2034","ABRE_ABI1",4,"stele",-0.608110555479606
"2035","ABRE_ABI1",4,"stele",-0.620139327412556
"2036","ABRE_ABI1",4,"stele",-0.60650671922188
"2037","ABRE_ABI1",4,"stele",-0.626554672443462
"2038","ABRE_ABI1",4,"stele",-0.616931654897103
"2039","ABRE_ABI1",4,"stele",-0.604902882964153
"2040","ABRE_ABI1",4,"stele",-0.625752754314599
"2041","ABRE_ABI1",4,"stele",-0.635375771860958
"2042","ABRE_ABI1",4,"stele",-0.631366181216642
"2043","ABRE_ABI1",4,"stele",-0.623346999928009
"2044","ABRE_ABI1",4,"stele",-0.609714391737333
"2045","ABRE_ABI1",4,"stele",-0.61131822799506
"2046","ABRE_ABI1",4,"stele",-0.617733573025966
"2047","ABRE_ABI1",4,"stele",-0.628158508701189
"2048","ABRE_ABI1",4,"stele",-0.647404543793907
"2049","ABRE_ABI1",4,"stele",-0.646602625665044
"2050","ABRE_ABI1",4,"stele",-0.631366181216642
"2051","ABRE_ABI1",4,"stele",-0.641791116891865
"2052","ABRE_ABI1",4,"stele",-0.640187280634138
"2053","ABRE_ABI1",4,"stele",-0.668254415144353
"2054","ABRE_ABI1",4,"stele",-0.667452497015489
"2055","ABRE_ABI1",4,"stele",-0.681887023335029
"2056","ABRE_ABI1",4,"stele",-0.670660169530943
"2057","ABRE_ABI1",4,"stele",-0.694717713396841
"2058","ABRE_ABI1",4,"stele",-0.693915795267978
"2059","ABRE_ABI1",4,"stele",-0.691510040881388
"2060","ABRE_ABI1",4,"stele",-0.689906204623662
"2061","ABRE_ABI1",5,"columella",4.69893535480777
"2062","ABRE_ABI1",5,"columella",6.15733329579365
"2063","ABRE_ABI1",5,"columella",3.9530942093944
"2064","ABRE_ABI1",5,"columella",3.71738667072551
"2065","ABRE_ABI1",5,"columella",2.74806489066643
"2066","ABRE_ABI1",5,"columella",2.3826163148628
"2067","ABRE_ABI1",5,"columella",2.87508883801825
"2068","ABRE_ABI1",5,"columella",1.02271287850801
"2069","ABRE_ABI1",5,"columella",0.740814813529365
"2070","ABRE_ABI1",5,"columella",1.2135884357586
"2071","ABRE_ABI1",5,"columella",1.29985603636652
"2072","ABRE_ABI1",5,"columella",0.0377678321970929
"2073","ABRE_ABI1",5,"columella",0.250380107711104
"2074","ABRE_ABI1",5,"columella",-0.0267630501474151
"2075","ABRE_ABI1",5,"columella",0.132865974599526
"2076","ABRE_ABI1",5,"columella",-0.214921517615086
"2077","ABRE_ABI1",5,"columella",-0.0729535764571682
"2078","ABRE_ABI1",5,"columella",-0.0845012080346065
"2079","ABRE_ABI1",5,"columella",-0.0702364866742416
"2080","ABRE_ABI1",5,"columella",0.39166877642329
"2081","ABRE_ABI1",5,"columella",0.297249906466588
"2082","ABRE_ABI1",5,"columella",0.660660664933029
"2083","ABRE_ABI1",5,"columella",0.439217847624506
"2084","ABRE_ABI1",5,"cortex",0.32645862163305
"2085","ABRE_ABI1",5,"cortex",0.369932058159877
"2086","ABRE_ABI1",5,"cortex",0.113846346119039
"2087","ABRE_ABI1",5,"cortex",0.143055061285501
"2088","ABRE_ABI1",5,"cortex",-0.144277183258993
"2089","ABRE_ABI1",5,"cortex",-0.213562972723623
"2090","ABRE_ABI1",5,"cortex",-0.160579721956553
"2091","ABRE_ABI1",5,"cortex",-0.269942585719351
"2092","ABRE_ABI1",5,"cortex",-0.229186238975451
"2093","ABRE_ABI1",5,"cortex",-0.276056037730936
"2094","ABRE_ABI1",5,"cortex",-0.177561533099844
"2095","ABRE_ABI1",5,"cortex",-0.302547663114471
"2096","ABRE_ABI1",5,"cortex",-0.259753499033376
"2097","ABRE_ABI1",5,"cortex",-0.314095294691909
"2098","ABRE_ABI1",5,"cortex",-0.325642926269347
"2099","ABRE_ABI1",5,"cortex",-0.374550542362027
"2100","ABRE_ABI1",5,"cortex",-0.34330400985837
"2101","ABRE_ABI1",5,"cortex",-0.354851641435809
"2102","ABRE_ABI1",5,"cortex",-0.402400712637025
"2103","ABRE_ABI1",5,"cortex",-0.361644365893125
"2104","ABRE_ABI1",5,"cortex",-0.386777446385197
"2105","ABRE_ABI1",5,"cortex",-0.421420341117512
"2106","ABRE_ABI1",5,"cortex",-0.383381084156539
"2107","ABRE_ABI1",5,"cortex",-0.426854520683365
"2108","ABRE_ABI1",5,"cortex",-0.511763576399823
"2109","ABRE_ABI1",5,"cortex",-0.44927051139251
"2110","ABRE_ABI1",5,"cortex",-0.509046486616896
"2111","ABRE_ABI1",5,"cortex",-0.504291579496775
"2112","ABRE_ABI1",5,"cortex",-0.418703251334585
"2113","ABRE_ABI1",5,"cortex",-0.44927051139251
"2114","ABRE_ABI1",5,"cortex",-0.525349025314456
"2115","ABRE_ABI1",5,"cortex",-0.481196316341898
"2116","ABRE_ABI1",5,"cortex",-0.542330836457748
"2117","ABRE_ABI1",5,"cortex",-0.480517043896167
"2118","ABRE_ABI1",5,"cortex",-0.528066115097383
"2119","ABRE_ABI1",5,"cortex",-0.509725759062628
"2120","ABRE_ABI1",5,"cortex",-0.532821022217505
"2121","ABRE_ABI1",5,"cortex",-0.546406471132138
"2122","ABRE_ABI1",5,"cortex",-0.538255201783358
"2123","ABRE_ABI1",5,"cortex",-0.565426099612625
"2124","ABRE_ABI1",5,"cortex",-0.562709009829698
"2125","ABRE_ABI1",5,"cortex",-0.542330836457748
"2126","ABRE_ABI1",5,"cortex",-0.548444288469333
"2127","ABRE_ABI1",5,"cortex",-0.568822461841283
"2128","ABRE_ABI1",5,"cortex",-0.524669752868725
"2129","ABRE_ABI1",5,"cortex",-0.556595557818113
"2130","ABRE_ABI1",5,"cortex",-0.536896656891895
"2131","ABRE_ABI1",5,"cortex",-0.51855630085714
"2132","ABRE_ABI1",5,"cortex",-0.551840650697991
"2133","ABRE_ABI1",5,"cortex",-0.51855630085714
"2134","ABRE_ABI1",5,"cortex",-0.547765016023601
"2135","ABRE_ABI1",5,"cortex",-0.579011548527258
"2136","ABRE_ABI1",5,"cortex",-0.5348588395547
"2137","ABRE_ABI1",5,"cortex",-0.587842090321769
"2138","ABRE_ABI1",5,"cortex",-0.584445728093111
"2139","ABRE_ABI1",5,"cortex",-0.585804272984574
"2140","ABRE_ABI1",5,"cortex",-0.564067554721161
"2141","ABRE_ABI1",5,"cortex",-0.574256641407136
"2142","ABRE_ABI1",5,"cortex",-0.602106811682134
"2143","ABRE_ABI1",5,"cortex",-0.576973731190063
"2144","ABRE_ABI1",5,"cortex",-0.583766455647379
"2145","ABRE_ABI1",5,"cortex",-0.559991920046771
"2146","ABRE_ABI1",5,"cortex",-0.598710449453476
"2147","ABRE_ABI1",5,"cortex",-0.598031177007744
"2148","ABRE_ABI1",5,"cortex",-0.597351904562013
"2149","ABRE_ABI1",5,"cortex",-0.594634814779086
"2150","ABRE_ABI1",5,"cortex",-0.605503173910793
"2151","ABRE_ABI1",5,"cortex",-0.594634814779086
"2152","ABRE_ABI1",5,"cortex",-0.620447167716889
"2153","ABRE_ABI1",5,"cortex",-0.600748266790671
"2154","ABRE_ABI1",5,"cortex",-0.615012988151036
"2155","ABRE_ABI1",5,"cortex",-0.627239892174206
"2156","ABRE_ABI1",5,"cortex",-0.618409350379694
"2157","ABRE_ABI1",5,"endodermis",0.826403141691554
"2158","ABRE_ABI1",5,"endodermis",0.431745850721458
"2159","ABRE_ABI1",5,"endodermis",0.716361005483025
"2160","ABRE_ABI1",5,"endodermis",0.094147445192821
"2161","ABRE_ABI1",5,"endodermis",0.0595045504605062
"2162","ABRE_ABI1",5,"endodermis",-0.0546132204224133
"2163","ABRE_ABI1",5,"endodermis",-0.102841564069361
"2164","ABRE_ABI1",5,"endodermis",-0.267225495936424
"2165","ABRE_ABI1",5,"endodermis",-0.272659675502277
"2166","ABRE_ABI1",5,"endodermis",-0.296434211102886
"2167","ABRE_ABI1",5,"endodermis",-0.297113483548617
"2168","ABRE_ABI1",5,"endodermis",-0.327680743606542
"2169","ABRE_ABI1",5,"endodermis",-0.328360016052274
"2170","ABRE_ABI1",5,"endodermis",-0.340586920075444
"2171","ABRE_ABI1",5,"endodermis",-0.377267632144954
"2172","ABRE_ABI1",5,"endodermis",-0.366399273013247
"2173","ABRE_ABI1",5,"endodermis",-0.407834892202878
"2174","ABRE_ABI1",5,"endodermis",-0.348738189424224
"2175","ABRE_ABI1",5,"endodermis",-0.38406035660227
"2176","ABRE_ABI1",5,"endodermis",-0.42889233802056
"2177","ABRE_ABI1",5,"endodermis",-0.44519487671812
"2178","ABRE_ABI1",5,"endodermis",-0.480517043896167
"2179","ABRE_ABI1",5,"endodermis",-0.424137430900438
"2180","ABRE_ABI1",5,"endodermis",-0.423458158454707
"2181","ABRE_ABI1",5,"endodermis",-0.524669752868725
"2182","ABRE_ABI1",5,"endodermis",-0.450629056283973
"2183","ABRE_ABI1",5,"endodermis",-0.481196316341898
"2184","ABRE_ABI1",5,"endodermis",-0.466931594981533
"2185","ABRE_ABI1",5,"endodermis",-0.541651564012016
"2186","ABRE_ABI1",5,"endodermis",-0.487989040799215
"2187","ABRE_ABI1",5,"endodermis",-0.512442848845555
"2188","ABRE_ABI1",5,"endodermis",-0.548444288469333
"2189","ABRE_ABI1",5,"endodermis",-0.485271951016288
"2190","ABRE_ABI1",5,"endodermis",-0.504291579496775
"2191","ABRE_ABI1",5,"endodermis",-0.567463916949819
"2192","ABRE_ABI1",5,"endodermis",-0.511763576399823
"2193","ABRE_ABI1",5,"endodermis",-0.52263193553153
"2194","ABRE_ABI1",5,"endodermis",-0.577653003635794
"2195","ABRE_ABI1",5,"endodermis",-0.519235573302871
"2196","ABRE_ABI1",5,"endodermis",-0.51855630085714
"2197","ABRE_ABI1",5,"endodermis",-0.596672632116281
"2198","ABRE_ABI1",5,"endodermis",-0.51040503150836
"2199","ABRE_ABI1",5,"endodermis",-0.535538112000431
"2200","ABRE_ABI1",5,"endodermis",-0.536896656891895
"2201","ABRE_ABI1",5,"endodermis",-0.608899536139451
"2202","ABRE_ABI1",5,"endodermis",-0.551840650697991
"2203","ABRE_ABI1",5,"endodermis",-0.536896656891895
"2204","ABRE_ABI1",5,"endodermis",-0.606861718802256
"2205","ABRE_ABI1",5,"endodermis",-0.536896656891895
"2206","ABRE_ABI1",5,"endodermis",-0.598031177007744
"2207","ABRE_ABI1",5,"endodermis",-0.585125000538843
"2208","ABRE_ABI1",5,"endodermis",-0.568143189395551
"2209","ABRE_ABI1",5,"endodermis",-0.553878468035186
"2210","ABRE_ABI1",5,"endodermis",-0.589879907658964
"2211","ABRE_ABI1",5,"endodermis",-0.560671192492503
"2212","ABRE_ABI1",5,"endodermis",-0.608220263693719
"2213","ABRE_ABI1",5,"endodermis",-0.606861718802256
"2214","ABRE_ABI1",5,"endodermis",-0.560671192492503
"2215","ABRE_ABI1",5,"endodermis",-0.612975170813841
"2216","ABRE_ABI1",5,"endodermis",-0.610937353476646
"2217","ABRE_ABI1",5,"endodermis",-0.564067554721161
"2218","ABRE_ABI1",5,"endodermis",-0.610937353476646
"2219","ABRE_ABI1",5,"endodermis",-0.562709009829698
"2220","ABRE_ABI1",5,"endodermis",-0.540293019120553
"2221","ABRE_ABI1",5,"endodermis",-0.606182446356524
"2222","ABRE_ABI1",5,"endodermis",-0.468290139872997
"2223","ABRE_ABI1",5,"endodermis",-0.468969412318728
"2224","ABRE_ABI1",5,"endodermis",-0.505650124388238
"2225","ABRE_ABI1",5,"epidermis",0.231360479230617
"2226","ABRE_ABI1",5,"epidermis",0.271437553528785
"2227","ABRE_ABI1",5,"epidermis",0.268041191300127
"2228","ABRE_ABI1",5,"epidermis",0.251738652602567
"2229","ABRE_ABI1",5,"epidermis",0.189924860040986
"2230","ABRE_ABI1",5,"epidermis",-0.0654815795541199
"2231","ABRE_ABI1",5,"epidermis",-0.0790670284687532
"2232","ABRE_ABI1",5,"epidermis",-0.0729535764571682
"2233","ABRE_ABI1",5,"epidermis",-0.0233666879187568
"2234","ABRE_ABI1",5,"epidermis",-0.12661609966997
"2235","ABRE_ABI1",5,"epidermis",-0.0620852173254616
"2236","ABRE_ABI1",5,"epidermis",-0.0124983287870502
"2237","ABRE_ABI1",5,"epidermis",-0.119823375212653
"2238","ABRE_ABI1",5,"epidermis",-0.134088096573018
"2239","ABRE_ABI1",5,"epidermis",-0.179599350437039
"2240","ABRE_ABI1",5,"epidermis",-0.173485898425454
"2241","ABRE_ABI1",5,"epidermis",-0.163296811739479
"2242","ABRE_ABI1",5,"epidermis",-0.244809505227279
"2243","ABRE_ABI1",5,"epidermis",-0.206770248266306
"2244","ABRE_ABI1",5,"epidermis",-0.262470588816302
"2245","ABRE_ABI1",5,"epidermis",-0.235299690987036
"2246","ABRE_ABI1",5,"epidermis",-0.191826254460209
"2247","ABRE_ABI1",5,"epidermis",-0.303226935560202
"2248","ABRE_ABI1",5,"epidermis",-0.263149861262034
"2249","ABRE_ABI1",5,"epidermis",-0.343983282304102
"2250","ABRE_ABI1",5,"epidermis",-0.262470588816302
"2251","ABRE_ABI1",5,"epidermis",-0.292358576428496
"2252","ABRE_ABI1",5,"epidermis",-0.391532353505319
"2253","ABRE_ABI1",5,"epidermis",-0.357568731218735
"2254","ABRE_ABI1",5,"epidermis",-0.401721440191294
"2255","ABRE_ABI1",5,"epidermis",-0.377946904590685
"2256","ABRE_ABI1",5,"epidermis",-0.367078545458979
"2257","ABRE_ABI1",5,"epidermis",-0.344662554749834
"2258","ABRE_ABI1",5,"epidermis",-0.325642926269347
"2259","ABRE_ABI1",5,"epidermis",-0.394249443288245
"2260","ABRE_ABI1",5,"epidermis",-0.387456718830929
"2261","ABRE_ABI1",5,"epidermis",-0.372512725024832
"2262","ABRE_ABI1",5,"epidermis",-0.394928715733977
"2263","ABRE_ABI1",5,"epidermis",-0.353493096544345
"2264","ABRE_ABI1",5,"epidermis",-0.352813824098614
"2265","ABRE_ABI1",5,"epidermis",-0.460138870524217
"2266","ABRE_ABI1",5,"epidermis",-0.401042167745562
"2267","ABRE_ABI1",5,"epidermis",-0.459459598078485
"2268","ABRE_ABI1",5,"epidermis",-0.407155619757147
"2269","ABRE_ABI1",5,"epidermis",-0.482554861233361
"2270","ABRE_ABI1",5,"epidermis",-0.39221162595105
"2271","ABRE_ABI1",5,"epidermis",-0.464893777644338
"2272","ABRE_ABI1",5,"epidermis",-0.398325077962635
"2273","ABRE_ABI1",5,"epidermis",-0.437722879815072
"2274","ABRE_ABI1",5,"epidermis",-0.442477786935193
"2275","ABRE_ABI1",5,"epidermis",-0.385418901493734
"2276","ABRE_ABI1",5,"epidermis",-0.503612307051043
"2277","ABRE_ABI1",5,"epidermis",-0.34330400985837
"2278","ABRE_ABI1",5,"epidermis",-0.307981842680324
"2279","ABRE_ABI1",5,"epidermis",-0.48595122346202
"2280","ABRE_ABI1",5,"epidermis",-0.116427012983995
"2281","ABRE_ABI1",5,"epidermis",-0.46964868476446
"2282","ABRE_ABI1",5,"epidermis",-0.182316440219966
"2283","ABRE_ABI1",5,"epidermis",-0.348058916978492
"2284","ABRE_ABI1",5,"epidermis",-0.509046486616896
"2285","ABRE_ABI1",5,"epidermis",-0.358927276110199
"2286","ABRE_ABI1",5,"epidermis",-0.47779995411324
"2287","ABRE_ABI1",5,"epidermis",-0.396966533071172
"2288","ABRE_ABI1",5,"epidermis",-0.507008669279701
"2289","ABRE_ABI1",5,"epidermis",-0.464214505198607
"2290","ABRE_ABI1",5,"epidermis",-0.394928715733977
"2291","ABRE_ABI1",5,"epidermis",-0.421420341117512
"2292","ABRE_ABI1",5,"epidermis",-0.46964868476446
"2293","ABRE_ABI1",5,"epidermis",-0.44111924204373
"2294","ABRE_ABI1",5,"epidermis",-0.538255201783358
"2295","ABRE_ABI1",5,"epidermis",-0.468969412318728
"2296","ABRE_ABI1",5,"epidermis",-0.3718334525791
"2297","ABRE_ABI1",5,"epidermis",-0.445874149163852
"2298","ABRE_ABI1",5,"epidermis",-0.498857399930921
"2299","ABRE_ABI1",5,"epidermis",-0.398325077962635
"2300","ABRE_ABI1",5,"epidermis",-0.544368653794943
"2301","ABRE_ABI1",5,"epidermis",-0.393570170842514
"2302","ABRE_ABI1",5,"epidermis",-0.55116137825226
"2303","ABRE_ABI1",5,"epidermis",-0.513801393737018
"2304","ABRE_ABI1",5,"lateralrootcap",4.80082622166752
"2305","ABRE_ABI1",5,"lateralrootcap",3.12845746027616
"2306","ABRE_ABI1",5,"lateralrootcap",3.00075424047861
"2307","ABRE_ABI1",5,"lateralrootcap",3.29759629926335
"2308","ABRE_ABI1",5,"lateralrootcap",3.6569314230554
"2309","ABRE_ABI1",5,"lateralrootcap",5.4074165157059
"2310","ABRE_ABI1",5,"lateralrootcap",4.01015309483586
"2311","ABRE_ABI1",5,"lateralrootcap",2.09596334276403
"2312","ABRE_ABI1",5,"lateralrootcap",3.58356999891638
"2313","ABRE_ABI1",5,"lateralrootcap",1.61843481341467
"2314","ABRE_ABI1",5,"lateralrootcap",4.47613399260778
"2315","ABRE_ABI1",5,"lateralrootcap",1.75157221277808
"2316","ABRE_ABI1",5,"lateralrootcap",1.62998244499211
"2317","ABRE_ABI1",5,"lateralrootcap",4.39326275422852
"2318","ABRE_ABI1",5,"lateralrootcap",1.430276345947
"2319","ABRE_ABI1",5,"lateralrootcap",2.11362442635306
"2320","ABRE_ABI1",5,"lateralrootcap",0.248342290373909
"2321","ABRE_ABI1",5,"lateralrootcap",0.382838234628778
"2322","ABRE_ABI1",5,"lateralrootcap",3.30099266149201
"2323","ABRE_ABI1",5,"lateralrootcap",3.7255379400743
"2324","ABRE_ABI1",5,"lateralrootcap",1.51994030878358
"2325","ABRE_ABI1",5,"lateralrootcap",2.93350626835118
"2326","ABRE_ABI1",5,"lateralrootcap",1.74681730565796
"2327","ABRE_ABI1",5,"lateralrootcap",2.83501176372008
"2328","ABRE_ABI1",5,"lateralrootcap",2.02599828085367
"2329","ABRE_ABI1",5,"lateralrootcap",3.65896924039259
"2330","ABRE_ABI1",5,"lateralrootcap",1.99067611367563
"2331","ABRE_ABI1",5,"lateralrootcap",0.0187482037166064
"2332","ABRE_ABI1",5,"lateralrootcap",0.511220726872063
"2333","ABRE_ABI1",5,"lateralrootcap",0.153244147971476
"2334","ABRE_ABI1",5,"lateralrootcap",1.65783261526711
"2335","ABRE_ABI1",5,"lateralrootcap",1.45676797133054
"2336","ABRE_ABI1",5,"lateralrootcap",1.28287422522323
"2337","ABRE_ABI1",5,"lateralrootcap",0.345478250113537
"2338","ABRE_ABI1",5,"lateralrootcap",0.402537135554996
"2339","ABRE_ABI1",5,"lateralrootcap",1.47510832736529
"2340","ABRE_ABI1",5,"lateralrootcap",0.36721496837695
"2341","ABRE_ABI1",5,"lateralrootcap",1.57088574221346
"2342","ABRE_ABI1",5,"lateralrootcap",0.242228838362324
"2343","ABRE_ABI1",5,"lateralrootcap",0.376724782617193
"2344","ABRE_ABI1",5,"lateralrootcap",0.181094318246474
"2345","ABRE_ABI1",5,"lateralrootcap",0.39574441109768
"2346","ABRE_ABI1",5,"lateralrootcap",0.211661578304399
"2347","ABRE_ABI1",5,"lateralrootcap",0.486766918825723
"2348","ABRE_ABI1",5,"lateralrootcap",1.10694266177873
"2349","ABRE_ABI1",5,"lateralrootcap",1.22717388467324
"2350","ABRE_ABI1",5,"lateralrootcap",0.242228838362324
"2351","ABRE_ABI1",5,"lateralrootcap",0.253776469939762
"2352","ABRE_ABI1",5,"lateralrootcap",1.83240563382015
"2353","ABRE_ABI1",5,"lateralrootcap",1.08384739862386
"2354","ABRE_ABI1",5,"lateralrootcap",0.215057940533057
"2355","ABRE_ABI1",5,"lateralrootcap",0.823686051908628
"2356","ABRE_ABI1",5,"lateralrootcap",0.868518033326918
"2357","ABRE_ABI1",5,"lateralrootcap",0.584582151011082
"2358","ABRE_ABI1",5,"lateralrootcap",0.268041191300127
"2359","ABRE_ABI1",5,"lateralrootcap",1.0267885131824
"2360","ABRE_ABI1",5,"lateralrootcap",0.958861268609229
"2361","ABRE_ABI1",5,"lateralrootcap",0.371969875497072
"2362","ABRE_ABI1",5,"lateralrootcap",0.505107274860478
"2363","ABRE_ABI1",5,"lateralrootcap",0.498993822848893
"2364","ABRE_ABI1",5,"lateralrootcap",0.521409813558038
"2365","ABRE_ABI1",5,"lateralrootcap",0.655905757812907
"2366","ABRE_ABI1",5,"lateralrootcap",0.333251346090367
"2367","ABRE_ABI1",5,"lateralrootcap",0.157319782645866
"2368","ABRE_ABI1",5,"lateralrootcap",0.526843993123891
"2369","ABRE_ABI1",5,"lateralrootcap",0.212340850750131
"2370","ABRE_ABI1",5,"lateralrootcap",0.174980866234889
"2371","ABRE_ABI1",5,"lateralrootcap",0.435142212950116
"2372","ABRE_ABI1",5,"lateralrootcap",0.490163281054381
"2373","ABRE_ABI1",5,"lateralrootcap",0.246304473036714
"2374","ABRE_ABI1",5,"lateralrootcap",0.308797538044027
"2375","ABRE_ABI1",5,"lateralrootcap",0.307438993152564
"2376","ABRE_ABI1",5,"lateralrootcap",0.122676887913551
"2377","ABRE_ABI1",5,"lateralrootcap",-0.0260837777016834
"2378","ABRE_ABI1",5,"lateralrootcap",0.0778449064952611
"2379","ABRE_ABI1",5,"lateralrootcap",-0.0763499386858266
"2380","ABRE_ABI1",5,"lateralrootcap",0.0370885597513613
"2381","ABRE_ABI1",5,"lateralrootcap",-0.00638487677546524
"2382","ABRE_ABI1",5,"lateralrootcap",0.242228838362324
"2383","ABRE_ABI1",5,"lateralrootcap",-0.0858597529260699
"2384","ABRE_ABI1",5,"lateralrootcap",0.152564875525744
"2385","ABRE_ABI1",5,"lateralrootcap",-0.191826254460209
"2386","ABRE_ABI1",5,"lateralrootcap",0.0241823832824597
"2387","ABRE_ABI1",5,"lateralrootcap",-0.243450960335816
"2388","ABRE_ABI1",5,"lateralrootcap",-0.210845882940696
"2389","ABRE_ABI1",5,"lateralrootcap",-0.0987659293949715
"2390","ABRE_ABI1",5,"lateralrootcap",-0.120502647658385
"2391","ABRE_ABI1",5,"lateralrootcap",-0.1551455423907
"2392","ABRE_ABI1",5,"lateralrootcap",-0.102841564069361
"2393","ABRE_ABI1",5,"lateralrootcap",-0.291000031537032
"2394","ABRE_ABI1",5,"lateralrootcap",-0.123899009887043
"2395","ABRE_ABI1",5,"lateralrootcap",-0.128653917007165
"2396","ABRE_ABI1",5,"lateralrootcap",-0.312057477354714
"2397","ABRE_ABI1",5,"lateralrootcap",-0.232582601204109
"2398","ABRE_ABI1",5,"lateralrootcap",-0.287603669308374
"2399","ABRE_ABI1",5,"lateralrootcap",-0.297792755994349
"2400","ABRE_ABI1",5,"lateralrootcap",-0.379305449482149
"2401","ABRE_ABI1",5,"lateralrootcap",-0.369795635241905
"2402","ABRE_ABI1",5,"lateralrootcap",-0.427533793129097
"2403","ABRE_ABI1",5,"lateralrootcap",-0.312057477354714
